Fam_ID,Membership,ID,TGLA227_1,TGLA227_2,BM2113_1,BM2113_2,TGLA53_1,TGLA53_2,ETH10_1,ETH10_2,SPS115_1,SPS115_2,TGLA126_1,TGLA126_2,TGLA122_1,TGLA122_2,INRA23_1,INRA23_2,ETH3_1,ETH3_2,ETH225_1,ETH225_2,BM1824_1,BM1824_2
Fam_295,F,Fam_295_F,77.32,90.77,122.84,124.71,164.32,166.41,214.89,222.58,247.46,247.46,118.75,118.75,142.23,164.57,211.70,211.70,125.09,125.09,146.13,155.51,183.35,189.49
Fam_295,C,Fam_295_C,77.35,84.02,124.70,124.70,164.45,168.38,216.64,222.50,243.59,247.45,116.62,118.72,142.22,151.57,204.10,211.72,125.07,125.07,146.12,146.12,179.21,183.41
Fam_295,M,Fam_295_M,83.80,88.28,124.71,136.30,166.22,168.33,216.64,216.64,243.61,243.61,116.68,116.68,142.23,151.44,200.36,204.04,114.56,125.22,141.95,146.27,179.02,179.02
Fam_296,F,Fam_296_F,77.32,90.77,122.84,124.71,164.32,166.41,214.89,222.58,247.46,247.46,118.75,118.75,142.23,164.57,211.70,211.70,125.09,125.09,146.13,155.51,183.35,189.49
Fam_296,C,Fam_296_C,88.46,90.66,122.77,124.76,166.38,166.38,216.80,222.51,243.71,247.43,116.70,118.80,142.19,142.19,204.08,211.78,125.13,125.13,141.77,146.04,179.11,189.51
Fam_296,M,Fam_296_M,83.80,88.28,124.71,136.30,166.22,168.33,216.64,216.64,243.61,243.61,116.68,116.68,142.23,151.44,200.36,204.04,114.56,125.22,141.95,146.27,179.02,179.02
Fam_297,F,Fam_297_F,77.32,90.77,122.84,124.71,164.32,166.41,214.89,222.58,247.46,247.46,118.75,118.75,142.23,164.57,211.70,211.70,125.09,125.09,146.13,155.51,183.35,189.49
Fam_297,C,Fam_297_C,77.23,83.93,122.70,136.16,164.35,166.33,216.69,222.49,243.58,247.25,116.57,118.69,142.13,142.13,204.02,211.60,114.46,125.09,146.22,155.46,179.09,183.22
Fam_297,M,Fam_297_M,83.80,88.28,124.71,136.30,166.22,168.33,216.64,216.64,243.61,243.61,116.68,116.68,142.23,151.44,200.36,204.04,114.56,125.22,141.95,146.27,179.02,179.02
Fam_298,F,Fam_298_F,77.32,99.35,124.75,124.75,152.33,164.43,214.74,222.42,247.38,247.38,118.81,118.81,142.23,164.68,204.01,211.67,114.51,114.51,144.18,155.51,183.29,183.29
Fam_298,C,Fam_298_C,77.10,99.21,124.62,136.28,152.10,174.15,214.79,216.70,243.65,247.47,118.69,118.69,142.13,164.49,200.36,211.69,114.44,114.44,146.22,155.45,183.22,189.41
Fam_298,M,Fam_298_M,99.21,99.21,124.62,136.28,166.24,174.15,211.07,216.66,243.55,243.55,118.69,118.69,142.13,142.13,200.36,204.17,114.44,125.13,144.25,146.22,179.07,189.41
Fam_299,F,Fam_299_F,76.85,76.85,122.27,131.99,163.99,165.98,214.40,216.32,247.10,251.09,118.57,122.79,148.83,164.41,205.73,211.47,114.07,114.07,145.09,155.22,181.16,189.38
Fam_299,C,Fam_299_C,76.87,98.93,122.29,122.29,163.96,173.97,214.61,216.56,247.23,247.23,116.40,118.57,149.15,153.48,211.57,211.57,112.20,114.23,143.74,155.19,180.99,191.42
Fam_299,M,Fam_299_M,90.35,98.93,122.24,132.01,159.87,173.88,214.65,216.60,243.44,247.35,116.45,124.96,142.02,153.48,205.74,211.60,112.11,127.04,135.29,143.74,178.92,191.38
Fam_300,F,Fam_300_F,76.85,76.85,122.27,131.99,163.93,165.90,215.91,218.01,251.06,254.79,118.57,122.79,148.83,164.35,206.36,212.70,114.07,114.07,145.09,155.22,180.99,189.25
Fam_300,C,Fam_300_C,76.71,92.28,122.16,131.81,151.61,163.66,217.94,217.94,246.75,254.29,116.32,118.47,148.87,151.08,200.13,206.32,114.05,114.05,147.59,155.06,178.76,180.89
Fam_300,M,Fam_300_M,90.16,92.28,124.20,131.81,151.50,165.82,215.84,217.84,246.73,246.73,116.32,118.47,141.73,151.09,200.14,200.14,113.93,113.93,138.87,147.58,178.75,178.75
Fam_301,F,Fam_301_F,76.85,76.85,122.27,131.99,163.93,165.90,215.91,218.01,251.06,254.79,118.57,122.79,148.83,164.35,206.36,212.70,114.07,114.07,145.09,155.22,180.99,189.25
Fam_301,C,Fam_301_C,76.59,105.11,122.34,133.88,159.74,163.70,213.74,215.88,250.59,254.23,118.50,122.73,141.73,148.86,206.22,208.37,114.05,114.05,145.44,145.44,180.80,189.10
Fam_301,M,Fam_301_M,87.71,105.00,122.28,133.85,151.49,159.74,213.74,215.88,246.60,250.59,118.43,118.43,141.73,172.71,204.33,208.37,113.96,113.96,143.30,145.45,180.80,189.10
Fam_302,F,Fam_302_F,77.32,90.77,122.84,124.71,164.32,166.41,214.89,222.58,247.46,247.46,118.75,118.75,142.23,164.57,211.70,211.70,125.09,125.09,146.13,155.51,183.35,189.49
Fam_302,C,Fam_302_C,76.32,98.25,123.75,135.48,163.42,173.37,214.20,221.83,246.47,250.44,118.13,122.44,150.83,163.95,207.35,211.03,122.18,124.41,145.18,154.79,178.44,188.89
Fam_302,M,Fam_302_M,98.53,104.82,131.55,135.52,159.60,173.50,210.50,221.91,248.64,250.66,116.14,122.42,150.97,164.18,207.50,207.50,122.16,122.16,145.18,145.18,178.77,189.07
Fam_303,F,Fam_303_F,77.32,99.35,124.75,124.75,152.33,164.43,214.74,222.42,247.38,247.38,118.81,118.81,142.23,164.68,204.01,211.67,114.51,114.51,144.18,155.51,183.29,183.29
Fam_303,C,Fam_303_C,76.32,89.64,123.72,131.42,165.29,165.29,214.24,221.88,242.74,246.59,118.09,118.09,141.25,161.72,203.43,211.05,113.70,113.70,143.19,154.80,178.41,182.57
Fam_303,M,Fam_303_M,89.65,98.38,123.82,131.48,163.44,165.42,214.19,215.96,242.73,246.57,118.21,118.21,161.85,163.97,203.41,203.41,113.82,113.82,143.12,143.12,178.49,182.76
Fam_304,F,Fam_304_F,77.32,99.35,124.75,124.75,152.33,164.43,214.74,222.42,247.38,247.38,118.81,118.81,142.23,164.68,204.01,211.67,114.51,114.51,144.18,155.51,183.29,183.29
Fam_304,C,Fam_304_C,76.19,89.64,123.77,131.46,165.43,165.43,214.19,221.81,242.73,246.57,118.15,118.15,141.36,161.86,203.54,211.14,113.74,113.74,143.12,154.71,178.54,182.70
Fam_304,M,Fam_304_M,89.65,98.38,123.82,131.48,163.44,165.42,214.19,215.96,242.73,246.57,118.21,118.21,161.85,163.97,203.41,203.41,113.82,113.82,143.12,143.12,178.49,182.76
Fam_305,F,Fam_305_F,77.32,99.35,124.75,124.75,152.33,164.43,214.74,222.42,247.38,247.38,118.81,118.81,142.23,164.68,204.01,211.67,114.51,114.51,144.18,155.51,183.29,183.29
Fam_305,C,Fam_305_C,89.67,98.29,121.79,123.71,155.13,163.25,214.23,214.23,242.92,246.75,118.11,124.48,141.33,141.33,203.65,203.65,113.45,124.10,144.81,154.59,182.79,191.04
Fam_305,M,Fam_305_M,89.80,98.42,121.84,131.37,151.09,155.13,214.32,216.21,242.93,242.93,116.03,124.53,141.33,163.89,203.76,207.53,124.14,134.38,144.81,144.81,189.02,191.17
Fam_306,F,Fam_306_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_306,C,Fam_306_C,86.68,104.03,121.17,123.12,158.25,181.92,213.70,215.57,242.09,245.92,115.53,117.70,140.49,171.85,206.90,210.76,112.87,123.51,144.07,153.89,178.03,182.19
Fam_306,M,Fam_306_M,89.12,104.12,121.15,123.09,164.45,182.12,213.68,213.68,242.04,245.87,117.70,117.70,140.49,171.97,195.51,210.61,112.90,123.48,133.60,153.94,182.25,182.25
Fam_307,F,Fam_307_F,76.85,76.85,122.27,131.99,163.99,165.98,214.40,216.32,247.10,251.09,118.57,122.79,148.83,164.41,205.73,211.47,114.07,114.07,145.09,155.22,181.16,189.38
Fam_307,C,Fam_307_C,75.38,88.87,120.99,130.67,153.94,164.09,209.54,213.33,245.45,249.49,117.48,121.77,163.00,171.57,204.56,204.56,112.86,112.86,137.62,144.14,177.68,179.71
Fam_307,M,Fam_307_M,79.90,88.94,120.97,132.55,153.94,156.03,209.52,215.18,249.49,249.49,117.46,121.76,147.60,171.54,204.55,210.33,112.85,125.58,137.62,143.99,177.63,188.03
Fam_308,F,Fam_308_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_308,C,Fam_308_C,92.73,99.34,132.65,132.65,158.37,184.19,214.98,216.89,243.62,251.29,118.63,118.63,142.27,142.27,200.48,208.03,114.61,123.06,146.64,146.64,181.12,183.21
Fam_308,M,Fam_308_M,77.49,92.86,132.58,132.58,158.25,158.25,216.89,216.89,243.64,251.23,116.43,118.58,142.18,142.18,208.08,211.82,122.91,127.14,146.46,146.46,183.15,189.33
Fam_309,F,Fam_309_F,99.88,99.88,123.06,124.88,158.60,166.84,215.91,215.91,242.83,250.56,117.05,117.05,165.14,165.14,204.32,211.90,114.57,125.22,143.81,143.81,181.75,183.85
Fam_309,C,Fam_309_C,92.75,99.21,124.88,134.56,158.12,166.29,216.85,216.85,243.71,243.71,116.61,116.61,162.39,164.40,204.21,211.80,114.59,125.13,144.54,144.54,181.11,183.21
Fam_309,M,Fam_309_M,90.64,92.88,124.88,134.47,158.27,166.34,211.11,216.85,243.73,253.29,116.56,118.69,139.86,162.37,204.30,208.01,114.56,114.56,144.54,144.54,181.02,189.33
Fam_310,F,Fam_310_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_310,C,Fam_310_C,99.21,105.39,122.84,132.53,152.33,152.33,214.90,220.63,243.77,243.77,116.55,118.68,142.28,142.28,204.17,208.11,125.12,125.12,136.01,146.65,181.15,189.33
Fam_310,M,Fam_310_M,99.34,105.54,132.53,134.59,152.36,160.38,218.73,220.66,243.84,247.57,116.63,118.77,142.27,151.57,204.20,204.20,123.07,125.23,136.01,144.53,183.21,189.45
Fam_311,F,Fam_311_F,77.24,77.24,122.72,124.67,158.29,164.56,214.71,216.68,247.42,251.38,116.78,118.92,147.11,164.87,211.86,211.86,114.24,124.88,143.41,155.60,181.64,183.74
Fam_311,C,Fam_311_C,77.37,101.35,124.92,124.92,158.15,160.25,216.87,216.87,247.49,255.26,118.69,120.85,164.49,172.81,208.02,211.84,112.41,125.17,148.89,155.52,178.98,181.08
Fam_311,M,Fam_311_M,90.64,101.35,122.80,124.83,158.15,160.25,216.88,216.88,247.52,255.29,116.49,120.78,149.44,172.93,208.14,208.14,112.49,114.61,146.65,148.89,178.98,181.08
Fam_312,F,Fam_312_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_312,C,Fam_312_C,88.35,99.21,122.97,132.62,152.23,166.28,216.77,216.77,243.69,243.69,116.62,118.65,142.27,164.53,204.22,207.96,125.28,125.28,144.68,144.68,181.10,183.08
Fam_312,M,Fam_312_M,99.34,101.46,124.79,132.43,158.15,166.21,216.79,216.79,243.69,243.69,116.63,125.04,164.47,164.47,204.29,211.79,112.53,125.17,144.54,146.65,183.17,183.17
Fam_313,F,Fam_313_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_313,C,Fam_313_C,77.37,88.42,122.91,124.83,158.12,160.25,213.17,214.98,243.75,243.75,116.54,116.54,142.42,142.42,200.60,208.09,106.34,125.22,144.68,146.79,179.05,189.45
Fam_313,M,Fam_313_M,77.38,90.74,124.80,124.80,158.12,164.16,211.13,213.07,243.70,247.46,116.50,122.88,142.32,172.94,200.48,211.74,106.33,123.00,144.61,144.61,178.92,189.32
Fam_314,F,Fam_314_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_314,C,Fam_314_C,76.96,99.07,122.55,132.13,160.13,166.20,214.73,216.54,243.48,255.08,116.49,116.49,151.34,172.97,203.98,207.72,114.24,114.24,145.79,145.79,179.05,181.15
Fam_314,M,Fam_314_M,77.06,77.06,122.53,132.11,166.26,182.05,209.07,216.64,243.79,255.36,116.66,120.86,151.46,162.62,196.75,204.15,113.92,124.54,142.85,145.15,179.50,183.71
Fam_315,F,Fam_315_F,76.85,76.85,122.27,131.99,163.99,165.98,214.40,216.32,247.10,251.09,118.57,122.79,148.83,164.41,205.73,211.47,114.07,114.07,145.09,155.22,181.16,189.38
Fam_315,C,Fam_315_C,76.98,92.44,122.44,132.02,151.86,163.94,216.49,216.49,243.37,251.07,116.33,118.36,149.14,151.33,200.12,205.74,114.18,114.18,148.14,155.27,178.81,180.93
Fam_315,M,Fam_315_M,90.31,92.43,124.50,132.16,151.86,165.97,214.66,216.61,243.49,243.49,116.44,118.47,142.03,151.33,200.24,200.24,114.28,114.28,139.43,148.16,178.81,178.81
Fam_316,F,Fam_316_F,99.88,99.88,123.06,124.88,158.60,166.84,215.91,215.91,242.83,250.56,117.05,117.05,165.14,165.14,204.32,211.90,114.57,125.22,143.81,143.81,181.75,183.85
Fam_316,C,Fam_316_C,98.80,105.04,122.11,139.73,157.51,183.64,216.40,216.40,243.33,243.33,116.27,118.42,141.62,164.26,200.12,203.97,113.88,122.36,143.07,145.24,180.98,180.98
Fam_316,M,Fam_316_M,89.92,104.95,124.02,139.86,157.38,183.51,216.37,216.37,243.27,247.02,116.24,118.39,141.58,141.58,200.12,200.12,113.83,122.35,145.16,145.16,180.99,180.99
Fam_317,F,Fam_317_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_317,C,Fam_317_C,98.26,98.26,123.74,131.44,157.03,183.27,214.10,217.92,242.63,242.63,115.91,118.11,141.36,141.36,207.23,207.23,113.71,113.71,142.97,145.17,180.54,188.84
Fam_317,M,Fam_317_M,98.25,98.25,123.80,129.47,157.08,159.21,215.99,217.90,242.55,246.40,118.07,122.36,141.36,141.36,207.35,211.03,113.68,124.33,143.13,143.13,180.49,188.80
Fam_318,F,Fam_318_F,90.44,99.24,132.17,132.17,158.08,160.21,214.55,216.53,243.44,247.25,118.68,118.68,141.79,141.79,199.51,201.38,114.13,124.71,143.18,143.18,179.40,183.53
Fam_318,C,Fam_318_C,89.94,98.50,131.86,131.86,157.48,159.60,214.30,218.10,242.98,246.93,116.16,118.37,141.66,164.07,200.00,200.00,113.95,124.68,143.42,143.42,182.78,188.94
Fam_318,M,Fam_318_M,89.95,89.95,131.72,131.72,159.60,173.69,216.34,218.25,243.17,243.17,116.16,118.24,161.99,164.10,200.00,200.00,113.95,124.54,134.94,143.42,180.83,189.07
Fam_319,F,Fam_319_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_319,C,Fam_319_C,98.40,98.40,121.93,129.65,159.47,159.47,216.12,216.12,242.84,242.84,116.00,118.18,141.51,141.51,199.87,207.42,113.82,113.82,143.27,145.47,180.66,188.98
Fam_319,M,Fam_319_M,83.14,98.39,129.63,131.63,157.20,159.34,216.07,219.87,242.78,242.78,118.23,122.53,141.47,172.43,203.54,207.33,113.84,113.84,143.21,147.55,188.93,188.93
Fam_320,F,Fam_320_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_320,C,Fam_320_C,98.40,104.82,121.99,131.60,159.34,183.22,206.68,214.14,242.77,242.77,116.12,116.12,141.32,150.69,207.44,207.44,113.71,122.25,144.95,144.95,180.65,180.65
Fam_320,M,Fam_320_M,98.54,104.80,121.77,131.61,157.21,159.34,206.66,216.11,242.76,242.76,116.17,116.17,141.32,150.83,207.42,211.19,113.77,122.15,145.09,145.09,180.80,180.80
Fam_321,F,Fam_321_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_321,C,Fam_321_C,91.74,104.58,121.73,123.68,159.06,167.08,214.19,214.19,242.96,242.96,118.11,118.11,141.09,141.09,207.41,211.19,123.94,126.17,144.81,144.81,180.60,180.60
Fam_321,M,Fam_321_M,91.61,98.13,123.64,131.31,159.06,167.19,214.06,219.81,242.83,242.83,118.05,118.05,141.09,150.56,211.06,211.06,113.30,126.13,142.58,144.82,180.55,188.94
Fam_322,F,Fam_322_F,99.88,99.88,123.06,124.88,158.60,166.84,215.91,215.91,242.83,250.56,117.05,117.05,165.14,165.14,204.32,211.90,114.57,125.22,143.81,143.81,181.75,183.85
Fam_322,C,Fam_322_C,80.32,97.99,123.46,123.46,156.57,158.64,215.71,215.71,242.28,249.95,115.79,117.85,163.51,171.99,203.16,203.16,113.35,123.98,142.43,142.43,180.28,180.28
Fam_322,M,Fam_322_M,80.29,89.29,121.61,123.44,158.66,182.56,215.65,217.63,242.24,242.24,117.84,122.13,161.34,171.92,203.15,206.95,123.97,126.08,142.44,142.44,180.17,182.30
Fam_323,F,Fam_323_F,77.94,100.23,125.18,130.89,152.84,161.09,217.01,217.01,244.04,244.04,119.16,123.37,142.73,173.94,200.80,208.21,114.86,125.30,143.97,146.17,179.86,190.24
Fam_323,C,Fam_323_C,88.63,93.10,123.01,132.63,152.42,160.61,217.01,217.01,243.91,243.91,116.79,118.86,142.42,185.68,208.28,211.96,114.73,125.34,139.96,144.46,179.31,189.67
Fam_323,M,Fam_323_M,90.88,93.06,123.19,132.78,152.52,184.46,216.83,222.66,243.85,243.85,116.87,125.27,164.80,185.63,211.90,211.90,125.39,125.39,140.10,144.60,179.29,189.59
Fam_324,F,Fam_324_F,77.24,99.45,122.72,124.67,158.29,164.56,214.71,216.68,247.42,251.38,116.78,118.92,147.11,164.87,211.86,211.86,114.24,124.88,143.41,155.60,181.64,183.74
Fam_324,C,Fam_324_C,88.64,99.49,123.00,124.96,158.44,166.61,211.34,215.12,243.85,251.51,118.74,123.00,147.42,151.77,206.19,212.03,112.47,125.21,144.40,155.75,183.46,189.67
Fam_324,M,Fam_324_M,88.57,105.60,123.02,123.02,152.42,166.64,211.25,216.88,243.86,247.53,116.80,123.14,147.30,151.66,204.36,206.20,112.57,123.14,144.46,155.69,189.59,189.59
Fam_325,F,Fam_325_F,90.44,99.24,132.17,132.17,158.08,160.21,214.55,216.53,243.44,247.25,118.68,118.68,141.79,141.79,199.51,201.38,114.13,124.71,143.18,143.18,179.40,183.53
Fam_325,C,Fam_325_C,90.58,95.03,124.62,132.25,160.36,166.41,214.89,216.74,247.61,249.57,118.67,118.67,142.19,142.19,198.61,204.27,124.99,124.99,143.84,146.04,181.43,183.44
Fam_325,M,Fam_325_M,95.00,99.36,124.64,134.25,166.41,166.41,216.75,216.75,247.63,249.60,118.68,118.68,142.19,151.66,204.27,208.09,125.00,125.00,135.37,146.04,181.43,189.66
Fam_326,F,Fam_326_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_326,C,Fam_326_C,98.82,98.82,122.27,124.29,165.81,183.54,216.58,216.58,243.49,243.49,118.52,118.52,141.84,141.84,196.46,207.80,113.92,126.69,145.51,145.51,181.07,181.07
Fam_326,M,Fam_326_M,92.39,98.95,122.31,124.21,165.86,165.86,216.54,216.54,243.58,243.58,116.43,118.42,141.73,162.17,196.57,205.88,124.59,126.62,145.59,145.59,179.10,181.10
Fam_327,F,Fam_327_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_327,C,Fam_327_C,94.45,98.71,131.73,131.73,159.63,183.56,214.44,216.37,241.30,243.24,116.33,118.41,141.70,172.71,200.12,207.69,113.77,124.46,134.65,145.37,180.98,180.98
Fam_327,M,Fam_327_M,94.43,105.06,131.78,131.78,159.74,163.81,214.49,216.32,241.32,243.16,118.42,118.42,141.69,141.69,207.66,207.66,113.85,124.43,134.73,145.22,181.11,181.11
Fam_328,F,Fam_328_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_328,C,Fam_328_C,104.46,104.46,121.62,133.28,150.82,158.96,214.11,215.91,242.63,242.63,117.95,117.95,141.07,172.12,203.45,207.30,113.31,123.92,142.69,142.69,178.35,188.82
Fam_328,M,Fam_328_M,87.30,104.59,121.81,133.36,150.82,158.95,212.20,213.99,242.66,246.55,118.16,118.16,141.15,172.20,203.42,207.23,113.42,113.42,142.58,144.73,180.45,188.79
Fam_329,F,Fam_329_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_329,C,Fam_329_C,91.51,98.03,121.62,135.11,158.81,164.88,213.91,215.72,242.32,253.92,115.75,117.91,140.92,140.92,199.49,210.81,113.35,123.94,144.74,144.74,180.19,188.51
Fam_329,M,Fam_329_M,80.40,91.47,135.11,139.15,165.00,177.03,210.24,215.89,246.26,253.99,117.82,117.82,140.92,140.92,210.88,210.88,113.28,123.96,142.83,144.88,178.33,188.69
Fam_330,F,Fam_330_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_330,C,Fam_330_C,88.54,99.35,132.71,134.63,174.40,184.26,216.84,216.84,243.77,243.77,118.71,118.71,142.37,151.68,201.54,212.80,114.73,114.73,146.83,146.83,181.23,181.23
Fam_330,M,Fam_330_M,88.54,99.35,123.09,134.76,158.39,174.40,216.84,216.84,243.80,243.80,118.83,118.83,142.51,151.68,205.22,212.81,114.73,125.36,136.17,146.83,181.23,181.23
Fam_331,F,Fam_331_F,99.88,99.88,123.06,124.88,158.60,166.84,215.91,216.77,242.83,250.56,117.05,117.05,165.14,165.14,204.32,211.90,114.57,125.22,143.81,143.81,181.75,183.85
Fam_331,C,Fam_331_C,98.93,98.93,122.48,130.16,151.88,157.81,216.57,216.57,243.44,247.36,116.44,118.49,162.18,164.36,204.05,211.53,112.23,124.95,144.17,146.17,178.83,182.98
Fam_331,M,Fam_331_M,76.88,98.79,124.40,130.20,151.88,167.97,214.70,216.56,243.46,247.41,118.54,118.54,151.35,162.19,203.95,207.79,112.21,124.93,144.10,146.27,178.80,189.14
Fam_332,F,Fam_332_F,99.88,99.88,123.06,124.88,158.60,166.84,215.91,216.77,242.83,250.56,117.05,117.05,165.14,165.14,204.32,211.90,114.57,125.22,143.81,143.81,181.75,183.85
Fam_332,C,Fam_332_C,76.16,98.27,121.77,135.36,156.76,182.71,210.42,216.18,242.94,242.94,116.09,116.09,148.25,163.74,203.64,211.21,117.63,117.63,142.68,146.93,178.49,182.71
Fam_332,M,Fam_332_M,76.15,104.59,121.75,135.35,165.06,182.78,210.41,216.16,242.88,242.88,116.08,118.13,148.39,172.36,203.64,203.64,111.24,117.62,144.73,146.93,178.57,188.93
Fam_333,F,Fam_333_F,77.32,90.77,122.84,124.71,164.32,166.41,214.89,222.58,247.46,247.46,118.75,118.75,142.23,164.57,211.70,211.70,125.09,125.09,146.13,155.51,183.35,189.49
Fam_333,C,Fam_333_C,75.64,88.85,121.21,123.20,156.30,162.32,215.49,221.28,241.89,245.71,117.65,117.65,163.13,163.13,202.79,210.40,113.09,123.73,142.48,144.44,188.18,188.18
Fam_333,M,Fam_333_M,88.93,91.05,123.16,123.16,156.24,156.24,213.66,215.54,242.03,242.03,117.60,123.97,150.00,163.29,202.80,210.57,113.02,113.02,142.32,142.32,179.93,188.31
Fam_334,F,Fam_334_F,99.88,99.88,123.06,124.88,158.60,166.84,215.91,216.77,242.83,250.56,117.05,117.05,165.14,165.14,204.32,211.90,114.57,125.22,143.81,143.81,181.75,183.85
Fam_334,C,Fam_334_C,80.20,97.74,121.32,134.90,164.62,172.59,215.68,215.68,242.23,242.23,115.61,117.81,140.64,163.54,203.04,203.04,123.68,123.68,142.27,144.35,180.24,188.51
Fam_334,M,Fam_334_M,75.63,80.20,132.91,134.93,164.59,172.52,215.60,215.60,242.27,242.27,115.63,117.81,140.64,140.64,199.34,203.16,121.55,123.77,142.28,144.36,188.51,188.51
Fam_335,F,Fam_335_F,77.32,90.77,122.84,124.71,164.32,166.41,214.89,222.58,247.46,247.46,118.75,118.75,142.23,164.57,211.70,211.70,125.09,125.09,146.13,155.51,183.35,189.49
Fam_335,C,Fam_335_C,89.07,89.07,123.27,131.04,158.52,164.56,213.80,215.67,242.34,246.15,117.84,117.84,140.79,163.49,207.02,210.87,113.01,123.66,144.37,146.59,182.34,188.59
Fam_335,M,Fam_335_M,89.06,91.25,130.90,134.93,158.39,158.39,215.67,215.67,242.34,248.06,115.67,117.71,140.64,147.93,199.47,207.02,112.88,125.75,142.28,146.45,177.99,188.55
Fam_336,F,Fam_336_F,99.47,99.47,132.28,134.23,152.15,158.25,216.58,218.51,247.57,247.57,116.73,118.82,142.11,151.51,204.33,204.33,124.75,126.87,134.96,134.96,181.57,189.77
Fam_336,C,Fam_336_C,93.46,99.87,123.49,135.09,152.83,166.93,217.12,219.02,244.10,247.90,117.05,119.07,142.88,152.09,204.48,212.08,123.49,125.65,136.43,136.43,181.54,183.61
Fam_336,M,Fam_336_M,88.94,93.34,123.45,127.18,152.83,166.94,207.73,217.14,244.15,244.15,116.88,119.02,142.79,142.79,208.40,212.21,114.99,123.33,136.42,147.08,183.67,189.87
Fam_337,F,Fam_337_F,99.88,99.88,123.06,124.88,158.60,166.84,215.91,215.91,242.83,250.56,117.05,117.05,165.14,165.14,204.32,211.90,114.57,125.22,143.81,143.81,181.75,183.85
Fam_337,C,Fam_337_C,99.87,99.87,123.55,135.11,152.83,166.90,217.15,219.04,244.10,244.10,117.01,119.14,142.88,165.03,204.57,204.57,123.43,125.58,144.87,144.87,183.61,189.75
Fam_337,M,Fam_337_M,99.87,106.08,133.15,135.10,152.83,160.82,219.12,221.02,244.16,248.07,117.06,119.09,142.88,152.09,204.70,204.70,123.51,125.67,136.43,144.87,183.73,189.91
Fam_338,F,Fam_338_F,99.88,99.88,123.06,124.88,158.60,166.84,215.91,215.91,242.83,250.56,117.05,117.05,165.14,165.14,204.32,211.90,114.57,125.22,143.81,143.81,181.75,183.85
